feature	ASV_1	Subdoligranulum	ASV_3	Faecalibacterium	Bifidobacterium	Akkermansia	Escherichia.Shigella	Ruminococcus	Bacteroides	Monoglobus	X.Ruminococcus..torques.group	Anaerostipes	ASV_26	Erysipelotrichaceae.UCG.003	Dialister	Streptococcus	Phascolarctobacterium	ASV_37	Tyzzerella	CAG.56	Alistipes	Coprococcus	ASV_46	ASV_47	X.Eubacterium..hallii.group	Lachnospiraceae.NC2004.group	NK4A214.group	Lachnospiraceae.ND3007.group	Butyricicoccus	Romboutsia	Lachnospira	Christensenellaceae.R.7.group	Lachnoclostridium	ASV_102	UCG.002	X.Eubacterium..siraeum.group	Collinsella	Colidextribacter	Prevotella	X.Eubacterium..ventriosum.group	Lachnospiraceae.NK4A136.group	ASV_138	X.Eubacterium..ruminantium.group	Clostridium.sensu.stricto.1	X.Eubacterium..eligens.group	Lachnospiraceae.FCS020.group	Intestinimonas	Barnesiella	Blautia	Erysipelatoclostridium	Moryella	Roseburia	Intestinibacter	ASV_191	Paraprevotella	Eggerthella	Defluviitaleaceae.UCG.011	Lachnospiraceae.UCG.001	X.Eubacterium..xylanophilum.group	Parabacteroides	UCG.005	Oscillibacter	ASV_257	UBA1819	Lachnospiraceae.UCG.008	Bilophila	Senegalimassilia	CAG.352	Family.XIII.AD3011.group	DTU089	Butyricimonas	ASV_318	Enterococcus	Lachnospiraceae.UCG.010	Negativibacillus	Odoribacter	Holdemania	Flavonifractor	Veillonella	Sutterella	ASV_400	UCG.009	Turicibacter	Lactococcus	Parasutterella	GCA.900066575	Hungatella	ASV_450	UCG.003	Family.XIII.UCG.001	ASV_491	Gordonibacter	ASV_510	Frisingicoccus	Methanobrevibacter	Shuttleworthia	Oribacterium	X.Clostridium..innocuum.group	Parvimonas	ASV_603	Papillibacter	X.Eubacterium..brachy.group	ASV_657	X.Eubacterium..fissicatena.group	Catenibacillus	ASV_684	Fournierella	Pseudoflavonifractor	Gemella	ASV_765	Candidatus.Soleaferrea	Oscillospira	Christensenella	Enteroscipio	Eisenbergiella	Coprobacter	TM7x	Actinomyces	Solobacterium	Atopobium	Rothia	ASV_1004	Paludicola	Anaerofilum	X.Eubacterium..nodatum.group
16S_FCS_Hsap_S5_scWim_390d_Rep5_05-390	6.72274453391668	2.33818205471605	3.74764347511748	4.21478040388114	5.4898491298908	4.24772455960049	-1.82070102864362	0.818356300971638	2.18663215658885	3.35544870393021	2.61011577019969	3.41574093418633	4.54404972820829	2.38399159074735	-0.0289415594155654	1.9859614611267	-1.82070102864362	5.36997500568859	0.57719424415475	3.03911137571805	1.86817842547032	1.64503487415611	4.52317940548271	2.52310439321006	3.12094139396568	1.84286061748603	2.42779421340574	0.258740513036216	2.00794036784547	1.67580653282286	0.57719424415475	1.89287103806069	-0.0289415594155654	1.31479318728553	-1.82070102864362	3.88972598873125	1.91696858963975	-0.0289415594155654	-1.82070102864362	-0.21126311620952	0.66420562114438	1.91696858963975	-1.82070102864362	-1.82070102864362	-1.82070102864362	1.67580653282286	-0.722088739975511	-1.82070102864362	-0.0289415594155654	0.258740513036216	-0.0289415594155654	0.66420562114438	0.258740513036216	-1.82070102864362	-1.82070102864362	-0.722088739975511	-1.82070102864362	-1.12755384808368	-0.43440666752373	-1.82070102864362	1.47513583736071	-1.82070102864362	1.31479318728553	-0.722088739975511	1.51150348153158	-1.82070102864362	1.39817479622458	2.07111926946701	0.88734917245859	-0.722088739975511	-1.82070102864362	2.38399159074735	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-0.43440666752373	-1.82070102864362	-1.82070102864362	-1.82070102864362	-0.21126311620952	0.376523548692599	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	1.70565949597254	-0.43440666752373	-1.82070102864362	-1.82070102864362	-1.82070102864362	0.481884064350425	0.951887693596161	-1.82070102864362	-0.43440666752373	-1.82070102864362	-1.82070102864362	-1.82070102864362	0.376523548692599	-0.722088739975511	-1.82070102864362	-1.12755384808368	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	0.125209120411693	-0.722088739975511	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362	-1.82070102864362
16S_FCS_Hsap_S5_scWim_420d_Rep5_05-420	6.41934801512678	3.97009188265588	3.5820418161494	3.20698611348903	5.44367911267437	4.43416580371794	-2.63655830354233	0.498935912386816	1.97856221329893	3.6114845709661	3.04361430547473	2.30508411906697	5.31112026775923	2.9007759634762	1.49057608150276	3.03676496362916	-0.333973210548288	5.29616272393961	-2.63655830354233	1.55309643848409	1.47431556063098	1.23464270736556	5.42713433072718	4.04304088230205	1.77016094372192	2.81448015002337	2.82727350148328	-0.151651653754334	2.1425651895692	2.55082750229842	2.15923224205441	1.89604118961092	-0.0716089460807974	2.34017543887824	1.5065764228492	3.41317515168962	1.79425849530098	-0.557116761862498	-2.63655830354233	3.34485590771215	0.859949257924146	2.19175543375997	-2.63655830354233	-0.690648154487021	1.93815267496105	0.621538234479148	-0.844798834314279	-2.63655830354233	-1.02712039110823	1.29526732918199	-0.0716089460807974	2.03627053091957	0.97435960910189	0.136030418697447	-0.439333726206115	-2.63655830354233	-1.02712039110823	0.621538234479148	0.829177599257392	-0.557116761862498	1.74546833113155	-2.63655830354233	2.52249699567219	-1.25026394242244	0.582317521325867	-2.63655830354233	-2.63655830354233	-0.333973210548288	1.38879338719282	-0.151651653754334	-2.63655830354233	3.80438823709059	-1.02712039110823	-2.63655830354233	0.621538234479148	-1.94341112298239	-0.0716089460807974	-2.63655830354233	-2.63655830354233	-2.63655830354233	-1.02712039110823	0.659278562461995	-1.02712039110823	-1.53794601487422	-2.63655830354233	-2.63655830354233	-2.63655830354233	0.541495526805612	-2.63655830354233	-1.53794601487422	-2.63655830354233	-2.63655830354233	2.29791562958836	1.55309643848409	0.621538234479148	0.00249902607292445	-2.63655830354233	-2.63655830354233	-2.63655830354233	-1.53794601487422	-0.151651653754334	-1.25026394242244	-0.333973210548288	-2.63655830354233	-1.02712039110823	-2.63655830354233	-0.557116761862498	-2.63655830354233	-2.63655830354233	-2.63655830354233	-2.63655830354233	-1.02712039110823	-2.63655830354233	-1.02712039110823	-2.63655830354233	-2.63655830354233	-2.63655830354233	-1.25026394242244	-2.63655830354233	-2.63655830354233	-2.63655830354233	0.00249902607292445	-2.63655830354233	-2.63655830354233	-2.63655830354233
16S_FCS_Hsap_S5_scWim_450d_Rep5_05-450	5.83369482682426	1.9351551717334	2.54453246922789	3.24010389339934	5.15367378995376	4.74175704656411	0.954325918721679	0.827574213082535	4.03558036571383	2.37571159965284	1.94404411915065	3.02779729341501	4.71607959103054	2.04497003774061	1.61110545511075	2.52492399783952	0.107028058334475	5.23955317003977	0.212388573992301	0.682392203238037	3.31921489505188	3.01574895489884	4.78503556827483	5.17278265165181	2.88308298855074	2.92043877509451	3.06020071746967	0.435532125306511	2.05293820738979	1.95285474883281	0.930228367142618	3.01574895489884	0.307698753796626	2.15829872304761	1.80162377910888	2.20026292214665	1.00084593435657	0.307698753796626	-2.78334369956169	0.905535754552247	0.161095279604751	1.64747309928162	-2.78334369956169	-2.78334369956169	0.682392203238037	0.0498696444945264	-0.298437049773689	0.583952130424784	-1.17390578712759	1.22398948567078	-0.480758606567644	0.827574213082535	-1.17390578712759	-2.78334369956169	0.212388573992301	-2.78334369956169	-0.58611912222547	1.10847659854894	0.161095279604751	0.880217946567957	0.107028058334475	-0.385448426763319	1.73844487748735	-2.09019651900174	-0.703902157881854	-1.17390578712759	0.583952130424784	-0.0752934984594796	1.8117761505729	-2.09019651900174	-1.17390578712759	2.5099611251628	-2.78334369956169	-2.78334369956169	0.35215051636746	-0.837433550506376	-2.78334369956169	-2.78334369956169	-2.09019651900174	-2.78334369956169	-0.480758606567644	1.5071157415867	-2.78334369956169	-2.09019651900174	-2.78334369956169	-1.68473141089358	-2.78334369956169	0.212388573992301	-2.78334369956169	-0.837433550506376	-1.68473141089358	-1.68473141089358	2.18646960001431	0.905535754552247	0.650643504923457	-0.837433550506376	-2.78334369956169	-2.78334369956169	-2.78334369956169	0.107028058334475	-0.0752934984594796	-1.68473141089358	0.854242460164696	-2.78334369956169	-0.480758606567644	-1.68473141089358	-2.78334369956169	-2.78334369956169	-2.78334369956169	-2.78334369956169	-1.68473141089358	0.107028058334475	-1.68473141089358	-2.78334369956169	-1.17390578712759	-0.480758606567644	-2.78334369956169	-2.78334369956169	-2.78334369956169	-2.78334369956169	-2.78334369956169	-0.0752934984594796	-0.991584230333635	-2.78334369956169	-2.78334369956169
16S_FCS_Hsap_S5_scWim_490d_Rep5_05-490	6.72988697957162	5.27724023038688	4.94360697610819	3.7462272872519	5.1880914995266	4.08473826056296	-2.11170586723156	-0.165795718176245	-0.165795718176245	2.8989294268647	3.8621037446377	2.87872671954718	5.25220763417426	3.62808704494768	-1.01309357856345	3.58538761927385	-2.11170586723156	5.67526113538331	1.57717358688238	1.55185577889809	-1.41855868667161	3.10864995784677	4.65678734441707	3.88225556007501	1.18413099877277	3.13004114782808	3.41772322027986	-0.165795718176245	3.44512219446798	1.91364582350359	0.453243490229978	1.96583157667416	0.0855187101046607	2.77109605535481	1.78011443087907	1.71693552925754	1.75949514367633	-0.319946398003504	-2.11170586723156	0.832733111934882	1.93134540060299	1.82011976549277	-2.11170586723156	-2.11170586723156	1.52588029249483	0.286189405566812	-2.11170586723156	-2.11170586723156	0.660882855008223	2.27032076744232	0.884026406322432	-2.11170586723156	-2.11170586723156	0.286189405566812	-2.11170586723156	-2.11170586723156	0.979336586126757	-0.725411506111668	-2.11170586723156	-2.11170586723156	3.08125098365865	-0.502267954797458	0.884026406322432	-0.319946398003504	0.5273514623837	-2.11170586723156	1.49921204541267	-0.502267954797458	1.83953785134987	1.02378834869759	-2.11170586723156	2.90557396958337	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-0.319946398003504	-2.11170586723156	-2.11170586723156	-2.11170586723156	-1.41855868667161	-0.725411506111668	-2.11170586723156	-2.11170586723156	-2.11170586723156	-1.01309357856345	-2.11170586723156	0.190879225762487	-2.11170586723156	-2.11170586723156	-2.11170586723156	-1.41855868667161	1.62596375105181	2.17875357391683	-0.0322643255517227	-2.11170586723156	-2.11170586723156	-1.41855868667161	-2.11170586723156	-2.11170586723156	-0.319946398003504	-2.11170586723156	-2.11170586723156	-2.11170586723156	0.286189405566812	-2.11170586723156	-0.502267954797458	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-2.11170586723156	-0.502267954797458	-0.725411506111668	-0.165795718176245
16S_FCS_Hsap_S5_scWim_504d_Rep5_05-504	6.34735276392549	5.41039356976069	3.97554997929967	3.66340011440234	5.73764383900856	3.18877753930032	-2.40964441969806	0.362944302541721	0.922560090477144	2.53199800291124	2.5943018862474	2.14423247190248	5.13838455023695	3.09974391692992	2.42663748725342	2.50301046603799	-0.617884950470005	4.72842861434629	1.8244620848992	1.99707482756619	0.155304937763477	3.30078259767681	5.05886885179828	4.35077027138537	1.71748996534703	2.25379467441401	3.08752380559514	-0.80020650726396	2.87355930903993	2.24431593045946	2.48819538025285	2.03300683679226	0.848452118323422	1.65079859084836	1.22794174002833	2.00919618809854	1.71748996534703	0.53479455946838	-2.40964441969806	3.32692787778113	0.480727338198105	1.73349030669347	-1.71649723913811	-2.40964441969806	1.8244620848992	1.08686314176842	-1.31103213102995	-2.40964441969806	0.229412909917199	1.46155659120983	0.848452118323422	-0.463734270642747	-1.31103213102995	-2.40964441969806	-2.40964441969806	-1.71649723913811	1.05609148310167	-0.617884950470005	0.681398033660256	-1.31103213102995	3.19247440118164	-2.40964441969806	1.14570364179135	0.362944302541721	-0.0117491468996894	-2.40964441969806	1.20127349294616	-0.80020650726396	1.57933962686621	-0.463734270642747	-2.40964441969806	2.41063714590698	-2.40964441969806	-2.40964441969806	-0.0117491468996894	-2.40964441969806	-1.02335005857817	-0.617884950470005	-2.40964441969806	-2.40964441969806	-1.71649723913811	-1.71649723913811	-2.40964441969806	-2.40964441969806	-2.40964441969806	-0.617884950470005	-2.40964441969806	0.957651410288414	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	1.74923866366161	1.22794174002833	-0.107059326704014	0.53479455946838	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	0.53479455946838	-1.71649723913811	-0.80020650726396	-2.40964441969806	-0.212419842361841	-2.40964441969806	-0.0117491468996894	-2.40964441969806	-2.40964441969806	-2.40964441969806	-1.31103213102995	-0.617884950470005	-1.31103213102995	-1.02335005857817	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	-2.40964441969806	-1.02335005857817	-2.40964441969806
16S_FCS_Hsap_S5_scWim_520d_Rep5_05-520	6.4418544982945	4.90582016728295	2.77606057725563	4.18278697719273	4.25327685494727	1.6256720190638	0.436087952189966	0.649662052488025	3.4985884022088	3.45302243339456	2.02629450269618	1.45200852501296	4.52086306339592	3.6587660630079	1.61107321964265	2.18735606006328	0.527059730395692	5.583305535744	2.59557220154334	2.88873373975974	1.65424539150786	2.64906088649432	3.92098435272877	3.71233380871712	1.30358851989469	3.67196135342674	3.69418449021145	0.436087952189966	2.79424289633882	1.78601466913898	2.24359577838616	0.687402380470872	0.758861344453017	1.69563060767071	1.19822800423686	2.16225013893221	1.28338581257717	0.224778858522759	-2.60843448553346	3.55488031850118	0.610441339334744	0.946913575955956	0.758861344453017	0.527059730395692	-0.0434851280719204	1.78601466913898	-2.60843448553346	-0.998996573099357	0.857301417266269	0.0306228440818013	0.0996157155687528	0.0306228440818013	-0.305849392539412	-2.60843448553346	0.436087952189966	-1.50982219686535	-0.0434851280719204	0.825552718951689	1.46910295837226	0.649662052488025	3.78849516968269	-2.60843448553346	2.47296987945101	0.164154236706324	1.28338581257717	-2.60843448553346	0.0996157155687528	1.2417131161766	1.02915167419293	-2.60843448553346	-2.60843448553346	1.70905362800285	-1.91528730497351	-2.60843448553346	0.0306228440818013	-2.60843448553346	-0.662524336478144	-1.91528730497351	-2.60843448553346	-2.60843448553346	-2.60843448553346	-1.91528730497351	-1.50982219686535	-0.998996573099357	-2.60843448553346	-2.60843448553346	-2.60843448553346	-0.123527835745457	-2.60843448553346	0.164154236706324	-2.60843448553346	-2.60843448553346	0.224778858522759	-1.91528730497351	-0.210539212735087	-1.91528730497351	-2.60843448553346	-2.60843448553346	-2.60843448553346	-0.998996573099357	-0.998996573099357	-2.60843448553346	-2.60843448553346	1.69563060767071	-0.998996573099357	-2.60843448553346	-2.60843448553346	-2.60843448553346	-2.60843448553346	-2.60843448553346	-1.22214012441357	-2.60843448553346	-2.60843448553346	-2.60843448553346	-2.60843448553346	-0.998996573099357	-2.60843448553346	-0.662524336478144	-2.60843448553346	-1.22214012441357	-2.60843448553346	-1.50982219686535	-1.22214012441357	-2.60843448553346	-1.91528730497351
16S_FCS_Hsap_S6_scBem_minus10d_Rep4_06-minus10	7.7776900452674	3.71654149621467	3.53070499731328	4.8248531819715	4.088306685877	-1.42512206028799	2.54516985326414	0.184315852146115	6.1911615012924	4.17699676059171	4.36789154809616	5.39380200498754	-0.73197487972804	-1.42512206028799	-1.42512206028799	5.80905511946186	3.46522706793377	-1.42512206028799	-1.42512206028799	-1.42512206028799	1.13982729717355	-1.42512206028799	1.87071480571634	-0.038827699168095	5.52665010411093	-1.42512206028799	-0.326509771619876	4.59590128906154	3.55848456142035	3.87319530626005	2.38154042948233	-1.42512206028799	3.46522706793377	0.972773212510385	-1.42512206028799	-1.42512206028799	2.18579585235624	-1.42512206028799	-1.42512206028799	2.31254755799538	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	1.87071480571634	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	3.81662495477166	-1.42512206028799	-1.42512206028799	0.65431948139185	-1.42512206028799	-1.42512206028799	1.40809128376823	-1.42512206028799	-1.42512206028799	-1.42512206028799	2.74926520960765	-1.42512206028799	-1.42512206028799	-1.42512206028799	1.21393526932727	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	2.13022600120143	-1.42512206028799	3.18004812570011	-1.42512206028799	-1.42512206028799	0.772102517048234	1.3474666619518	-1.42512206028799	-1.42512206028799	-1.42512206028799	-0.73197487972804	2.33607805540558	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	1.13982729717355	-1.42512206028799	1.66592039307033	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	2.2124640994384	-1.42512206028799	0.772102517048234	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	0.65431948139185	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-0.038827699168095	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799	-1.42512206028799
16S_FCS_Hsap_S6_scWim_360d_Rep6_06-360	7.57219709007262	4.17211143726316	3.09002845054626	3.29664269990926	5.54301011290507	-1.02084541362705	-1.02084541362705	4.14394056029646	1.61821191598821	2.23725112439443	5.01940929765036	5.04293979506056	3.54350277784078	4.97311601367952	-1.02084541362705	5.87786912070294	-1.02084541362705	-1.02084541362705	1.92359356553939	-1.02084541362705	-1.02084541362705	4.14394056029646	1.61821191598821	-1.02084541362705	5.76812632936512	0.365448947492838	-1.02084541362705	-1.02084541362705	4.31187337963832	-1.02084541362705	-1.02084541362705	-1.02084541362705	1.05859612805278	2.19803041124115	-1.02084541362705	-1.02084541362705	3.21326109097021	1.54410394383448	-1.02084541362705	1.92359356553939	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	0.92506473542826	-1.02084541362705	-1.02084541362705	-1.02084541362705	2.64271623250259	-1.02084541362705	0.92506473542826	0.588592498807048	-1.02084541362705	-1.02084541362705	3.12228931276448	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	0.588592498807048	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-0.327698233067107	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	2.27499145237728	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705	-1.02084541362705
16S_FCS_Hsap_S6_scWim_390d_Rep6_06-390	7.873957627779	5.04924910455334	4.70234652565326	5.00550455559048	5.78679165405658	-1.59843926900999	-0.905292088450044	5.2757592264433	3.20558177572327	3.26909518144559	4.48606014406518	5.68225792637475	3.43199865238245	4.62016085068174	-1.59843926900999	4.83771109935944	1.04061806060527	1.10961093209222	2.13923034927338	-1.59843926900999	2.40889391622248	3.04595163013138	2.78358736566389	1.10961093209222	4.99460526513245	-0.212144907890098	-1.59843926900999	0.193320200218066	3.67456028955376	0.481002272669847	-1.59843926900999	-1.59843926900999	2.54469545738154	2.57594800088565	-1.59843926900999	-1.59843926900999	3.61104688383143	1.89806829245649	-1.59843926900999	3.0067309169781	-0.212144907890098	0.0109986434241113	-1.59843926900999	-1.59843926900999	-1.59843926900999	0.347470880045324	-1.59843926900999	-1.59843926900999	-0.499826980341879	2.51243459516332	-1.59843926900999	-0.499826980341879	-0.212144907890098	-1.59843926900999	-1.59843926900999	2.29338102910064	-1.59843926900999	-1.59843926900999	-1.59843926900999	-1.59843926900999	-0.499826980341879	-1.59843926900999	-1.59843926900999	1.44608316871343	-1.59843926900999	-1.59843926900999	-1.59843926900999	-1.59843926900999	0.0109986434241113	-1.59843926900999	-1.59843926900999	-1.59843926900999	-1.59843926900999	-1.59843926900999	0.799456003788382	-1.59843926900999	-1.59843926900999	0.0109986434241113	-1.59843926900999	-1.59843926900999	-1.59843926900999	0.704145823984057	-1.59843926900999	-1.59843926900999	-1.59843926900999	0.704145823984057	-1.59843926900999	-1.59843926900999	-1.59843926900999	-0.905292088450044	1.57961456133796	-1.59843926900999	-1.59843926900999	-0.499826980341879	-1.59843926900999	-1.59843926900999	-0.499826980341879	-1.59843926900999	-1.59843926900999	-0.905292088450044	-1.59843926900999	-1.59843926900999	-1.59843926900999	0.0109986434241113	-1.59843926900999	-1.59843926900999	-1.59843926900999	-1.59843926900999	0.347470880045324	-1.59843926900999	0.193320200218066	-1.59843926900999	-1.59843926900999	-0.212144907890098	-1.59843926900999	-1.59843926900999	0.347470880045324	0.193320200218066	-1.59843926900999	-0.499826980341879	0.0109986434241113	-1.59843926900999	-0.905292088450044	-1.59843926900999	-1.59843926900999
16S_FCS_Hsap_S6_scWim_420d_Rep6_06-420	7.24065881533206	4.81179470354489	4.24483094405322	5.32218639369591	5.4153636185501	-2.0147505200117	-0.916138231343594	3.90950527740283	5.31434321623489	2.50703805703734	5.07031377394084	4.48202447017416	2.99588477408455	4.18778499717622	-2.0147505200117	5.33319330313698	2.57021695865887	4.61988283784998	3.60202057765487	-2.0147505200117	3.51863896871582	2.96198322240887	2.75593410445396	1.59616739263252	4.70667518077894	2.78104002558504	-2.0147505200117	-0.405312607577603	3.16703303028038	1.07629193334661	1.16330331033624	-2.0147505200117	2.17490422201472	2.01060117072345	2.06278692389402	-0.0688403709563904	2.82943656644689	2.49610898650515	-2.0147505200117	2.14413256334797	-2.0147505200117	0.624306809603555	-2.0147505200117	-2.0147505200117	-2.0147505200117	0.980981753542287	-2.0147505200117	-2.0147505200117	-2.0147505200117	1.51161000460446	-2.0147505200117	-0.0688403709563904	0.693299681090506	-2.0147505200117	-2.0147505200117	2.02830074782285	-2.0147505200117	1.24334601800978	0.182474057324516	1.12074369591745	0.929688459154737	-0.916138231343594	-0.405312607577603	0.980981753542287	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117	0.818462824044512	-2.0147505200117	-0.405312607577603	-2.0147505200117	-0.628456158891813	-2.0147505200117	1.02977191771172	-0.628456158891813	0.287834572982342	-0.0688403709563904	-0.916138231343594	-1.32160333945176	-2.0147505200117	-2.0147505200117	-2.0147505200117	0.818462824044512	-2.0147505200117	-0.628456158891813	-2.0147505200117	-2.0147505200117	-2.0147505200117	-0.628456158891813	0.757838202228078	-2.0147505200117	-0.628456158891813	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117	-0.405312607577603	-2.0147505200117	-2.0147505200117	-2.0147505200117	0.0646910216681323	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117	-0.405312607577603	-2.0147505200117	-1.32160333945176	-0.405312607577603	-2.0147505200117	-2.0147505200117	-0.916138231343594	-0.405312607577603	-2.0147505200117	-0.222991050783649	0.383144752786667	-2.0147505200117	-2.0147505200117	-2.0147505200117	-2.0147505200117
16S_FCS_Hsap_S6_scWim_450d_Rep6_06-450	7.57399371282095	3.04820855608742	4.52501692474814	4.57655057486333	5.7674242604864	-1.50566833551312	-1.50566833551312	4.5464208334113	6.98230199722621	3.82705045775225	2.5718691083926	4.35511788795275	2.99414133481714	4.73849856515062	-1.50566833551312	2.18321111860082	2.81181977802319	-1.50566833551312	3.7038178173283	-1.50566833551312	4.82938591598494	2.77099778350293	2.53738293232143	1.96006756728661	3.9104320666913	1.26692038672666	-1.50566833551312	3.00519117100373	3.60631945284342	-1.50566833551312	-1.50566833551312	-1.50566833551312	4.12195277817752	0.573773206166716	0.573773206166716	-0.40705604684501	2.66871893438252	0.691556241823099	-1.50566833551312	2.42615729721121	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	0.440241813542193	-1.50566833551312	-1.50566833551312	-1.50566833551312	1.26692038672666	-1.50566833551312	3.23053011288138	-1.50566833551312	-1.50566833551312	-1.50566833551312	1.86162749447335	-1.50566833551312	-1.50566833551312	-1.50566833551312	2.18321111860082	-1.50566833551312	1.5853741178452	-0.812521154953175	1.26692038672666	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-0.11937397439323	-0.11937397439323	0.440241813542193	-1.50566833551312	-1.50566833551312	-0.40705604684501	0.440241813542193	1.20238186558909	-1.50566833551312	1.13338899410214	-0.812521154953175	0.10376957692098	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	0.286091133714935	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-0.812521154953175	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-0.11937397439323	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	0.440241813542193	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312	-1.50566833551312
